##[group]==END_FILE==, 10668.824895492868, , , , 590128387, False, 
[INFO] --- spring-boot-maven-plugin:2.7.18:repackage (repackage) @ spring-petclinic ---, 633.4698806876507, , , , 54553535, False, 
##[group]==END_FILE==__dup_80, 91.81312936525973, , , , 10378815, False, 
##[group]GITHUB_TOKEN Permissions__dup_81, 38.79106574473792, , , , 3171757, False, 
##[group]Run actions/checkout@v4__dup_82, 6.984331674140895, , , , 191560, False, 
##[group]Removing previously created refs_ to avoid conflicts, 1.8429635696572324, , , , 21249, False, 
##[group]Cleaning the repository__dup_84, 12.560547109504064, , , , 555018, False, 
##[group]Setting up auth__dup_85, 2.282734342534509, , , , 65212, False, 
##[group]Fetching the repository__dup_86, 10.649088114784862, , , , 443855, False, 
##[group]Installed distributions__dup_87, 373.70702591701024, , , , 34621600, False, 
##[group]Run ./mvnw -Pgen-javadoc clean package -B__dup_88, 5361.832550837588, , , , 245893391, True, 2024-06-11 19:13:39,877 [ERROR] DruidDataSource:1249 - testWhileIdle is true, validationQuery not set
[INFO] --- maven-clean-plugin:3.2.0:clean (default-clean) @ druid-parent ---__dup_89, 7.091858918110131, , , , 155255, False, 
[INFO] --- maven-checkstyle-plugin:3.1.2:check (checkstyle) @ druid-parent ---__dup_90, 31.75477638292581, , , , 1012797, False, 
[INFO] --- maven-compiler-plugin:3.10.1:compile (java-compile) @ druid-parent ---__dup_91, 13.996166508002265, , , , 132369, False, 
[INFO] --- maven-javadoc-plugin:3.4.1:jar (attach-javadoc) @ druid-parent ---__dup_92, 14.621652614615671, , , , 800002, False, 
[INFO] --- maven-checkstyle-plugin:3.1.2:check (checkstyle) @ druid ---__dup_93, 554.9836186634785, , , , 19588558, False, 
[INFO] --- maven-resources-plugin:3.3.0:resources (default-resources) @ druid ---__dup_94, 2.778886045769161, , , , 64895, False, 
[INFO] --- maven-compiler-plugin:3.10.1:compile (java-compile) @ druid ---__dup_95, 2650.5942695995773, , , , 118328474, False, 
[INFO] --- maven-resources-plugin:3.3.0:testResources (default-testResources) @ druid ---__dup_96, 2.609104701029453, , , , 87010, False, 
[INFO] --- maven-compiler-plugin:3.10.1:testCompile (java-test-compile) @ druid ---__dup_97, 518.8494028949434, , , , 18627875, False, 
